person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
27.0,male,0,157245.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,6.22,0.1,10.0,621,No,0
22.0,male,3,48497.0,1,RENT,5113.0,DEBTCONSOLIDATION,9.39,0.11,4.0,588,Yes,0
25.0,female,0,56174.0,2,RENT,9000.0,DEBTCONSOLIDATION,6.41,0.16,3.0,669,Yes,0
24.0,male,0,70789.0,0,MORTGAGE,11020.0,PERSONAL,12.7,0.16,4.0,637,No,0
23.0,male,1,85055.0,3,RENT,12000.0,MEDICAL,12.42,0.14,4.0,543,Yes,0
25.0,female,1,120983.0,0,MORTGAGE,24000.0,MEDICAL,11.02,0.2,4.0,679,No,0
29.0,female,2,76461.0,5,RENT,18000.0,EDUCATION,10.76,0.24,9.0,709,Yes,0
37.0,female,0,61039.0,15,MORTGAGE,10469.0,MEDICAL,7.87,0.17,9.0,575,No,0
27.0,female,1,56278.0,2,RENT,12000.0,MEDICAL,8.13,0.21,6.0,609,Yes,0
32.0,male,1,91831.0,10,RENT,1000.0,VENTURE,13.49,0.01,9.0,681,No,0
25.0,female,1,57092.0,6,OWN,7000.0,EDUCATION,7.64,0.12,4.0,719,No,0
32.0,female,2,40384.0,6,RENT,7500.0,EDUCATION,11.28,0.19,9.0,651,No,0
23.0,male,0,87525.0,1,MORTGAGE,8657.0,EDUCATION,6.57,0.1,4.0,558,No,0
26.0,male,2,67165.0,1,RENT,4000.0,EDUCATION,8.47,0.06,4.0,560,Yes,0
46.0,male,3,214538.0,23,RENT,8915.0,PERSONAL,11.39,0.04,16.0,612,Yes,0
25.0,male,2,26737.0,1,OWN,8500.0,VENTURE,9.28,0.32,4.0,669,Yes,0
28.0,male,2,103081.0,8,MORTGAGE,20000.0,MEDICAL,10.54,0.19,9.0,638,No,0
33.0,male,3,112289.0,8,RENT,13038.0,DEBTCONSOLIDATION,7.53,0.12,6.0,642,Yes,0
27.0,female,2,79155.0,2,RENT,4800.0,HOMEIMPROVEMENT,13.02,0.06,3.0,649,Yes,0
25.0,female,0,63172.0,0,RENT,10000.0,HOMEIMPROVEMENT,11.75,0.16,4.0,627,No,0
22.0,male,1,29779.0,3,RENT,2000.0,EDUCATION,11.53,0.07,4.0,620,No,0
28.0,female,3,85062.0,6,RENT,5600.0,MEDICAL,14.01,0.07,6.0,666,Yes,0
24.0,female,0,81570.0,3,MORTGAGE,4000.0,DEBTCONSOLIDATION,9.37,0.05,3.0,658,Yes,0
30.0,male,1,241144.0,3,RENT,15000.0,HOMEIMPROVEMENT,10.63,0.06,6.0,668,Yes,0
28.0,male,3,74105.0,6,RENT,6000.0,DEBTCONSOLIDATION,10.85,0.08,5.0,659,No,0
24.0,female,0,49035.0,2,MORTGAGE,5000.0,MEDICAL,13.95,0.1,4.0,572,Yes,0
26.0,female,2,45421.0,3,MORTGAGE,7488.0,EDUCATION,10.58,0.16,4.0,618,Yes,0
25.0,female,0,39534.0,3,MORTGAGE,12500.0,VENTURE,8.43,0.32,4.0,668,No,0
31.0,male,2,100407.0,8,MORTGAGE,7500.0,MEDICAL,10.83,0.07,6.0,608,Yes,0
27.0,female,1,111229.0,5,MORTGAGE,12000.0,VENTURE,11.43,0.11,4.0,639,Yes,0
28.0,female,2,63862.0,6,RENT,5000.0,PERSONAL,9.29,0.08,7.0,581,No,0
43.0,female,2,144620.0,22,MORTGAGE,5477.0,HOMEIMPROVEMENT,10.03,0.04,17.0,727,Yes,0
24.0,female,3,81138.0,1,MORTGAGE,1120.0,MEDICAL,9.84,0.01,4.0,707,Yes,0
28.0,male,2,39385.0,4,MORTGAGE,8000.0,DEBTCONSOLIDATION,9.0,0.2,5.0,693,Yes,0
24.0,female,0,87304.0,0,RENT,3000.0,PERSONAL,11.72,0.03,2.0,635,No,0
29.0,male,2,55959.0,5,MORTGAGE,6500.0,EDUCATION,6.9,0.12,8.0,653,Yes,0
44.0,male,1,115072.0,20,MORTGAGE,21252.0,HOMEIMPROVEMENT,10.42,0.18,14.0,639,Yes,0
25.0,male,0,67129.0,3,MORTGAGE,5500.0,VENTURE,11.41,0.08,5.0,650,Yes,0
35.0,female,2,46636.0,9,RENT,9586.0,VENTURE,7.91,0.21,9.0,603,Yes,0
31.0,male,2,33521.0,9,RENT,1500.0,EDUCATION,10.93,0.04,8.0,616,Yes,0
38.0,male,1,88072.0,17,MORTGAGE,5000.0,PERSONAL,12.3,0.06,16.0,516,Yes,0
24.0,female,2,36973.0,1,RENT,3000.0,VENTURE,6.19,0.08,4.0,681,Yes,0
25.0,male,1,60209.0,0,RENT,5988.0,EDUCATION,15.76,0.1,4.0,590,No,0
23.0,female,2,65873.0,2,MORTGAGE,9000.0,DEBTCONSOLIDATION,12.16,0.14,4.0,677,Yes,0
33.0,male,2,61231.0,10,RENT,12000.0,PERSONAL,12.48,0.2,13.0,696,Yes,0
23.0,female,0,60701.0,2,MORTGAGE,4000.0,PERSONAL,11.84,0.07,4.0,556,No,0
24.0,female,2,44624.0,1,MORTGAGE,5557.0,MEDICAL,10.49,0.12,4.0,595,Yes,0
25.0,female,0,76959.0,4,MORTGAGE,4000.0,EDUCATION,10.72,0.05,7.0,657,Yes,0
26.0,male,0,76759.0,1,RENT,2984.0,DEBTCONSOLIDATION,13.28,0.04,3.0,577,Yes,0
31.0,male,3,68150.0,5,MORTGAGE,9703.0,EDUCATION,6.28,0.14,7.0,632,Yes,0
23.0,male,2,76824.0,0,RENT,5429.0,VENTURE,13.68,0.07,3.0,705,Yes,0
28.0,male,2,42315.0,4,MORTGAGE,10000.0,MEDICAL,10.15,0.24,5.0,654,No,0
23.0,female,2,111482.0,0,RENT,6216.0,EDUCATION,10.52,0.06,3.0,700,No,0
28.0,male,1,68529.0,6,RENT,5000.0,PERSONAL,9.09,0.07,8.0,639,Yes,0
24.0,female,3,32569.0,0,RENT,6000.0,MEDICAL,7.64,0.18,4.0,587,Yes,0
37.0,male,3,60817.0,17,RENT,15000.0,HOMEIMPROVEMENT,9.22,0.25,15.0,582,Yes,0
26.0,male,0,90912.0,5,MORTGAGE,9600.0,PERSONAL,8.92,0.11,4.0,622,Yes,0
24.0,female,2,43283.0,0,OWN,3000.0,MEDICAL,12.12,0.07,3.0,623,No,0
23.0,male,2,69330.0,0,MORTGAGE,20000.0,EDUCATION,11.99,0.29,3.0,439,Yes,0
26.0,male,2,46301.0,2,RENT,4500.0,EDUCATION,8.45,0.1,6.0,660,No,0
49.0,male,2,82057.0,24,RENT,15000.0,EDUCATION,12.92,0.18,24.0,726,Yes,0
28.0,female,0,84875.0,7,RENT,15000.0,PERSONAL,13.39,0.18,10.0,676,Yes,0
24.0,male,2,111321.0,2,RENT,6500.0,EDUCATION,8.31,0.06,3.0,684,Yes,0
27.0,male,1,67355.0,6,RENT,13727.0,MEDICAL,11.3,0.2,6.0,569,Yes,0
27.0,male,3,103122.0,4,RENT,10000.0,HOMEIMPROVEMENT,10.87,0.1,3.0,582,Yes,0
25.0,male,2,94898.0,2,MORTGAGE,10000.0,VENTURE,6.16,0.11,2.0,648,Yes,0
24.0,male,3,78978.0,4,RENT,3600.0,HOMEIMPROVEMENT,10.61,0.05,2.0,697,Yes,0
24.0,female,3,63499.0,1,MORTGAGE,4000.0,PERSONAL,14.78,0.06,3.0,693,Yes,0
25.0,female,2,52785.0,3,RENT,4000.0,EDUCATION,12.78,0.08,3.0,668,Yes,0
25.0,male,0,117508.0,3,MORTGAGE,14931.0,MEDICAL,10.68,0.13,5.0,558,No,0
39.0,female,2,127393.0,15,MORTGAGE,15000.0,HOMEIMPROVEMENT,7.12,0.12,15.0,687,No,0
24.0,female,2,48972.0,3,RENT,1000.0,EDUCATION,6.41,0.02,3.0,658,No,0
26.0,male,2,61868.0,3,MORTGAGE,8000.0,VENTURE,10.34,0.13,6.0,632,Yes,0
26.0,male,0,37761.0,4,RENT,4200.0,EDUCATION,11.63,0.11,5.0,566,Yes,0
32.0,male,1,54877.0,9,RENT,12000.0,MEDICAL,8.22,0.22,6.0,561,Yes,0
36.0,male,0,57375.0,13,RENT,3112.0,PERSONAL,11.0,0.05,10.0,687,No,0
24.0,male,2,49038.0,2,RENT,4500.0,EDUCATION,7.47,0.09,3.0,665,Yes,0
22.0,male,1,87383.0,0,OWN,15000.0,PERSONAL,10.08,0.17,3.0,682,Yes,0
27.0,female,3,75709.0,2,MORTGAGE,13000.0,VENTURE,8.2,0.17,5.0,634,No,0
38.0,female,2,44222.0,16,MORTGAGE,12000.0,VENTURE,15.21,0.27,11.0,643,No,0
24.0,male,1,57356.0,3,MORTGAGE,5000.0,PERSONAL,6.95,0.09,3.0,644,Yes,0
25.0,male,1,53844.0,0,RENT,6000.0,MEDICAL,12.72,0.11,4.0,644,Yes,0
23.0,female,0,109046.0,0,MORTGAGE,12000.0,EDUCATION,12.44,0.11,4.0,586,Yes,0
24.0,female,0,181159.0,0,MORTGAGE,8000.0,EDUCATION,8.75,0.04,4.0,574,Yes,0
29.0,female,1,87593.0,6,MORTGAGE,15979.0,PERSONAL,15.33,0.18,7.0,617,Yes,0
27.0,female,2,156732.0,7,MORTGAGE,10000.0,PERSONAL,7.18,0.06,5.0,714,Yes,0
27.0,male,2,70925.0,3,RENT,12991.0,DEBTCONSOLIDATION,11.48,0.18,7.0,592,No,0
22.0,female,0,78841.0,1,RENT,16000.0,PERSONAL,10.17,0.2,3.0,647,No,0
30.0,female,1,58573.0,7,RENT,4000.0,PERSONAL,12.1,0.07,6.0,632,Yes,0
26.0,male,0,29792.0,0,RENT,6000.0,HOMEIMPROVEMENT,8.01,0.2,4.0,613,No,0
23.0,female,2,115876.0,4,MORTGAGE,12000.0,VENTURE,7.77,0.1,4.0,575,Yes,0
40.0,male,1,46301.0,15,MORTGAGE,5591.0,HOMEIMPROVEMENT,11.4,0.12,17.0,722,Yes,0
24.0,female,0,90781.0,0,MORTGAGE,5445.0,EDUCATION,10.25,0.06,4.0,612,Yes,0
32.0,male,0,96855.0,9,MORTGAGE,15000.0,HOMEIMPROVEMENT,15.18,0.15,7.0,579,Yes,0
30.0,male,3,84856.0,4,MORTGAGE,4514.0,VENTURE,5.96,0.05,9.0,686,Yes,0
31.0,male,2,99262.0,8,MORTGAGE,9026.0,DEBTCONSOLIDATION,5.5,0.09,9.0,694,No,0
23.0,male,2,72786.0,0,MORTGAGE,17500.0,DEBTCONSOLIDATION,7.71,0.24,4.0,674,Yes,0
25.0,female,0,117218.0,5,MORTGAGE,9404.0,VENTURE,7.06,0.08,3.0,584,Yes,0
25.0,female,1,82236.0,1,RENT,3000.0,PERSONAL,14.27,0.04,3.0,611,No,0
30.0,female,1,51437.0,7,RENT,5500.0,MEDICAL,8.89,0.11,6.0,639,Yes,0
32.0,female,0,66242.0,8,RENT,4932.0,EDUCATION,11.23,0.07,8.0,603,Yes,0
29.0,female,3,57073.0,4,OWN,14000.0,VENTURE,10.64,0.25,5.0,684,Yes,0
30.0,male,2,103288.0,10,MORTGAGE,10400.0,DEBTCONSOLIDATION,8.49,0.1,9.0,692,Yes,0
31.0,male,1,109085.0,10,MORTGAGE,18000.0,MEDICAL,12.41,0.17,9.0,517,Yes,0
25.0,male,0,61079.0,3,MORTGAGE,6000.0,PERSONAL,6.76,0.1,3.0,609,Yes,0
24.0,female,2,72887.0,1,RENT,15000.0,PERSONAL,15.71,0.21,4.0,657,No,0
22.0,female,0,37249.0,1,RENT,3000.0,PERSONAL,6.15,0.08,4.0,575,Yes,0
24.0,female,0,31179.0,0,RENT,2998.0,EDUCATION,8.52,0.1,2.0,547,Yes,0
26.0,female,0,47803.0,4,RENT,5000.0,EDUCATION,11.54,0.1,6.0,576,Yes,0
30.0,female,3,44080.0,7,RENT,2518.0,HOMEIMPROVEMENT,10.38,0.06,8.0,554,Yes,0
30.0,female,2,43034.0,8,RENT,2500.0,DEBTCONSOLIDATION,9.2,0.06,5.0,556,Yes,0
29.0,female,2,55845.0,6,MORTGAGE,2000.0,MEDICAL,8.06,0.04,10.0,665,Yes,0
33.0,female,1,39457.0,12,RENT,4000.0,MEDICAL,8.48,0.1,9.0,610,No,0
22.0,male,2,28846.0,0,RENT,3000.0,EDUCATION,9.16,0.1,3.0,581,Yes,0
27.0,male,0,75530.0,2,RENT,12000.0,PERSONAL,15.79,0.16,4.0,565,Yes,0
26.0,female,1,109246.0,4,RENT,7000.0,MEDICAL,13.48,0.06,3.0,617,Yes,0
27.0,male,2,63488.0,2,MORTGAGE,12000.0,HOMEIMPROVEMENT,15.2,0.19,6.0,675,No,0
30.0,female,1,95971.0,9,MORTGAGE,14968.0,VENTURE,11.04,0.16,7.0,606,No,0
31.0,male,3,58395.0,7,MORTGAGE,5000.0,HOMEIMPROVEMENT,7.78,0.09,9.0,661,Yes,0
35.0,male,3,85030.0,13,RENT,20165.0,PERSONAL,10.75,0.24,12.0,703,Yes,0
30.0,male,3,35644.0,5,OWN,6250.0,DEBTCONSOLIDATION,11.53,0.18,8.0,538,Yes,0
35.0,female,1,82084.0,11,MORTGAGE,9305.0,DEBTCONSOLIDATION,8.32,0.11,9.0,666,Yes,0
26.0,male,0,60197.0,0,MORTGAGE,2435.0,HOMEIMPROVEMENT,6.78,0.04,5.0,664,Yes,0
23.0,male,0,37046.0,1,RENT,8404.0,EDUCATION,14.51,0.23,3.0,601,No,0
28.0,female,1,64703.0,4,MORTGAGE,5000.0,PERSONAL,10.2,0.08,5.0,669,No,0
27.0,male,3,109294.0,4,MORTGAGE,4374.0,EDUCATION,7.19,0.04,5.0,626,No,0
22.0,female,2,62225.0,0,RENT,5753.0,VENTURE,9.32,0.09,4.0,603,No,0
25.0,female,0,82412.0,2,MORTGAGE,3563.0,HOMEIMPROVEMENT,6.48,0.04,4.0,643,Yes,0
35.0,male,0,42803.0,12,RENT,3234.0,VENTURE,12.3,0.08,9.0,560,Yes,0
23.0,male,1,72897.0,0,RENT,2099.0,PERSONAL,14.69,0.03,3.0,659,Yes,0
25.0,female,2,76966.0,1,RENT,8000.0,VENTURE,12.16,0.1,4.0,582,No,0
34.0,female,2,611327.0,10,MORTGAGE,2144.0,DEBTCONSOLIDATION,12.87,0.0,7.0,712,No,0
23.0,male,0,64548.0,0,RENT,3000.0,MEDICAL,12.44,0.05,4.0,597,Yes,0
33.0,female,3,60886.0,12,RENT,12000.0,VENTURE,6.27,0.2,6.0,657,Yes,0
33.0,male,3,44251.0,14,MORTGAGE,6000.0,VENTURE,12.57,0.14,9.0,648,No,0
29.0,female,0,87037.0,5,MORTGAGE,15945.0,PERSONAL,13.58,0.18,10.0,660,No,0
26.0,female,4,65097.0,7,MORTGAGE,10687.0,DEBTCONSOLIDATION,6.27,0.16,4.0,649,Yes,0
23.0,male,1,68531.0,0,MORTGAGE,5000.0,PERSONAL,6.86,0.07,4.0,643,Yes,0
24.0,male,0,81806.0,0,MORTGAGE,6400.0,HOMEIMPROVEMENT,11.02,0.08,4.0,628,Yes,0
24.0,female,2,103011.0,3,MORTGAGE,4000.0,EDUCATION,7.13,0.04,4.0,662,Yes,0
27.0,male,3,42701.0,6,RENT,6000.0,MEDICAL,11.87,0.14,10.0,663,No,0
25.0,female,2,80044.0,3,RENT,17804.0,EDUCATION,12.7,0.22,3.0,617,No,0
30.0,male,2,174237.0,6,MORTGAGE,5941.0,VENTURE,9.77,0.03,8.0,637,No,0
29.0,male,2,108311.0,5,RENT,1840.0,PERSONAL,12.81,0.02,7.0,658,Yes,0
23.0,male,0,102088.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.63,0.1,3.0,550,Yes,0
25.0,male,2,119071.0,0,MORTGAGE,9000.0,VENTURE,7.85,0.08,5.0,622,Yes,0
29.0,female,1,111337.0,5,MORTGAGE,32401.0,EDUCATION,8.98,0.29,6.0,629,Yes,0
25.0,female,1,50015.0,0,RENT,12120.0,DEBTCONSOLIDATION,11.22,0.24,4.0,665,Yes,0
47.0,female,3,108919.0,22,RENT,12000.0,PERSONAL,10.28,0.11,16.0,700,No,0
26.0,male,1,105198.0,5,MORTGAGE,25000.0,DEBTCONSOLIDATION,13.12,0.24,3.0,634,No,0
25.0,male,2,66845.0,3,OWN,24200.0,DEBTCONSOLIDATION,8.49,0.36,3.0,661,Yes,0
22.0,male,0,99773.0,0,MORTGAGE,14265.0,MEDICAL,9.04,0.14,3.0,645,No,0
43.0,female,1,169350.0,22,MORTGAGE,21335.0,MEDICAL,11.75,0.13,11.0,647,No,0
24.0,male,2,62445.0,4,MORTGAGE,10361.0,DEBTCONSOLIDATION,11.09,0.17,2.0,697,Yes,0
23.0,male,0,66158.0,1,RENT,3416.0,DEBTCONSOLIDATION,6.93,0.05,2.0,571,Yes,0
32.0,male,1,37354.0,7,OWN,5000.0,MEDICAL,13.59,0.13,10.0,675,Yes,0
23.0,male,1,46147.0,0,RENT,2838.0,MEDICAL,7.42,0.06,5.0,633,Yes,0
25.0,male,0,72748.0,3,MORTGAGE,10000.0,DEBTCONSOLIDATION,10.84,0.14,4.0,604,No,0
22.0,male,2,64395.0,1,RENT,3000.0,MEDICAL,11.25,0.05,4.0,654,Yes,0
31.0,female,4,132843.0,9,MORTGAGE,12000.0,PERSONAL,13.59,0.09,10.0,580,Yes,0
23.0,male,3,13989.0,1,OWN,1400.0,PERSONAL,9.32,0.1,4.0,688,Yes,0
43.0,male,0,81552.0,21,MORTGAGE,3000.0,DEBTCONSOLIDATION,10.74,0.04,14.0,620,No,0
36.0,male,2,97073.0,13,MORTGAGE,20000.0,EDUCATION,11.57,0.21,14.0,683,Yes,0
22.0,male,0,30780.0,0,RENT,2000.0,VENTURE,13.83,0.06,4.0,635,Yes,0
39.0,male,2,91327.0,18,MORTGAGE,7500.0,PERSONAL,12.06,0.08,15.0,646,Yes,0
24.0,male,0,90899.0,1,RENT,12000.0,PERSONAL,12.23,0.13,3.0,586,Yes,0
25.0,female,0,112653.0,0,RENT,10000.0,EDUCATION,9.12,0.09,5.0,647,Yes,0
25.0,male,0,120973.0,3,MORTGAGE,12000.0,VENTURE,11.39,0.1,4.0,645,Yes,0
26.0,male,2,27163.0,1,RENT,6000.0,MEDICAL,7.34,0.22,7.0,654,Yes,0
47.0,female,0,90829.0,22,RENT,14313.0,DEBTCONSOLIDATION,8.0,0.16,15.0,635,Yes,0
26.0,female,2,43203.0,1,RENT,7200.0,MEDICAL,9.11,0.17,3.0,586,No,0
34.0,female,1,65654.0,11,MORTGAGE,10000.0,VENTURE,10.31,0.15,8.0,669,No,0
24.0,male,1,169386.0,0,MORTGAGE,12000.0,PERSONAL,11.58,0.07,4.0,671,No,0
25.0,male,2,121153.0,2,MORTGAGE,25000.0,VENTURE,12.05,0.21,5.0,581,Yes,0
39.0,female,1,66950.0,17,OWN,1000.0,VENTURE,11.09,0.01,16.0,682,Yes,0
33.0,male,1,91296.0,13,RENT,14000.0,EDUCATION,8.35,0.15,9.0,627,Yes,0
24.0,male,1,63270.0,3,MORTGAGE,1205.0,VENTURE,13.95,0.02,2.0,604,Yes,0
27.0,male,0,63345.0,5,RENT,7188.0,EDUCATION,11.85,0.11,5.0,632,No,0
23.0,male,2,51508.0,1,RENT,7000.0,MEDICAL,13.57,0.14,2.0,680,No,0
32.0,male,2,60747.0,10,MORTGAGE,16000.0,VENTURE,9.06,0.26,9.0,701,Yes,0
43.0,male,1,49188.0,18,RENT,3600.0,DEBTCONSOLIDATION,13.19,0.07,11.0,703,No,0
24.0,male,2,120924.0,2,MORTGAGE,10000.0,EDUCATION,12.87,0.08,4.0,643,Yes,0
28.0,male,0,85411.0,6,MORTGAGE,15000.0,DEBTCONSOLIDATION,10.16,0.18,7.0,648,Yes,0
25.0,male,2,84809.0,5,MORTGAGE,7000.0,MEDICAL,12.91,0.08,3.0,649,Yes,0
25.0,female,0,33503.0,2,RENT,2430.0,EDUCATION,10.97,0.07,4.0,655,Yes,0
24.0,female,0,73164.0,0,RENT,5891.0,MEDICAL,7.26,0.08,3.0,590,Yes,0
30.0,female,0,99757.0,11,RENT,4018.0,DEBTCONSOLIDATION,9.94,0.04,7.0,652,Yes,0
22.0,male,0,84685.0,0,MORTGAGE,6000.0,VENTURE,12.08,0.07,4.0,635,No,0
25.0,male,2,108606.0,1,MORTGAGE,15000.0,MEDICAL,12.46,0.14,3.0,614,Yes,0
22.0,male,0,57166.0,0,RENT,12000.0,MEDICAL,13.0,0.21,3.0,625,No,0
26.0,male,0,115018.0,4,RENT,14339.0,VENTURE,12.74,0.12,6.0,634,No,0
26.0,male,2,72997.0,3,RENT,7200.0,EDUCATION,11.37,0.1,4.0,603,Yes,0
25.0,male,2,44083.0,0,OWN,14449.0,EDUCATION,10.8,0.33,7.0,655,No,0
25.0,male,0,72757.0,4,RENT,12500.0,EDUCATION,11.53,0.17,2.0,616,Yes,0
28.0,male,1,270644.0,2,MORTGAGE,15944.0,EDUCATION,13.03,0.06,6.0,596,Yes,0
23.0,female,1,97176.0,1,MORTGAGE,15000.0,EDUCATION,12.56,0.15,4.0,534,Yes,0
27.0,male,0,43463.0,5,RENT,2036.0,EDUCATION,13.7,0.05,7.0,662,Yes,0
24.0,male,2,91054.0,1,MORTGAGE,14972.0,EDUCATION,9.94,0.16,4.0,678,No,0
22.0,male,2,83301.0,0,RENT,12000.0,VENTURE,10.08,0.14,4.0,626,Yes,0
36.0,male,2,51395.0,11,RENT,8400.0,DEBTCONSOLIDATION,12.01,0.16,13.0,713,No,0
28.0,female,0,114423.0,5,MORTGAGE,7442.0,VENTURE,11.9,0.07,6.0,684,No,0
24.0,female,1,66908.0,0,MORTGAGE,9600.0,VENTURE,9.16,0.14,6.0,618,Yes,0
39.0,female,0,98160.0,14,MORTGAGE,24000.0,VENTURE,8.68,0.24,14.0,673,Yes,0
28.0,male,1,61019.0,2,OWN,12000.0,VENTURE,7.71,0.2,5.0,663,No,0
32.0,male,1,54696.0,9,MORTGAGE,6400.0,PERSONAL,7.49,0.12,9.0,678,No,0
26.0,male,0,91096.0,5,RENT,18976.0,VENTURE,9.46,0.21,4.0,664,Yes,0
28.0,female,1,108883.0,5,RENT,10000.0,VENTURE,8.98,0.09,10.0,637,Yes,0
24.0,male,0,102582.0,0,MORTGAGE,21905.0,DEBTCONSOLIDATION,7.64,0.21,4.0,609,No,0
25.0,male,1,75413.0,4,MORTGAGE,4000.0,EDUCATION,10.41,0.05,3.0,644,Yes,0
30.0,male,1,64735.0,5,RENT,12000.0,DEBTCONSOLIDATION,7.93,0.19,7.0,607,Yes,0
27.0,male,2,72635.0,2,MORTGAGE,3000.0,VENTURE,13.57,0.04,7.0,678,Yes,0
24.0,male,1,36887.0,1,RENT,6000.0,MEDICAL,7.51,0.16,4.0,660,Yes,0
22.0,male,0,10206.0,0,RENT,1196.0,EDUCATION,15.1,0.12,3.0,623,Yes,0
23.0,male,2,48694.0,0,RENT,8000.0,EDUCATION,11.44,0.16,3.0,605,Yes,0
34.0,female,0,111200.0,10,MORTGAGE,3459.0,DEBTCONSOLIDATION,5.69,0.03,8.0,679,Yes,0
25.0,female,2,102833.0,3,RENT,9600.0,EDUCATION,13.62,0.09,4.0,673,No,0
23.0,male,2,69680.0,1,RENT,2419.0,DEBTCONSOLIDATION,14.34,0.03,3.0,671,No,0
26.0,male,2,90840.0,0,MORTGAGE,6908.0,VENTURE,9.49,0.08,4.0,631,Yes,0
29.0,male,2,109134.0,8,RENT,6000.0,DEBTCONSOLIDATION,13.98,0.05,8.0,706,Yes,0
26.0,female,3,103286.0,5,MORTGAGE,10000.0,EDUCATION,12.1,0.1,3.0,663,No,0
28.0,female,3,96608.0,5,RENT,7010.0,EDUCATION,12.41,0.07,3.0,701,Yes,0
31.0,female,0,45677.0,8,RENT,8000.0,EDUCATION,8.12,0.18,6.0,642,Yes,0
30.0,male,0,56336.0,8,RENT,5000.0,EDUCATION,11.01,0.09,8.0,609,Yes,0
26.0,male,1,138837.0,2,MORTGAGE,24000.0,HOMEIMPROVEMENT,9.78,0.17,3.0,679,Yes,0
22.0,female,2,105704.0,1,MORTGAGE,25000.0,HOMEIMPROVEMENT,13.08,0.24,3.0,634,No,0
26.0,male,2,61142.0,3,RENT,13000.0,MEDICAL,11.69,0.21,3.0,717,Yes,0
33.0,female,1,444306.0,7,MORTGAGE,5443.0,HOMEIMPROVEMENT,8.3,0.01,10.0,702,No,0
29.0,female,1,84801.0,7,MORTGAGE,5000.0,PERSONAL,11.34,0.06,7.0,631,Yes,0
26.0,male,0,61058.0,2,MORTGAGE,3538.0,PERSONAL,8.78,0.06,6.0,629,No,0
26.0,male,2,101745.0,1,MORTGAGE,10166.0,DEBTCONSOLIDATION,12.28,0.1,5.0,707,No,0
23.0,female,1,108861.0,1,RENT,7000.0,PERSONAL,11.0,0.06,3.0,662,No,0
26.0,female,2,60013.0,1,RENT,11000.0,VENTURE,12.11,0.18,7.0,675,Yes,0
30.0,female,1,73027.0,6,RENT,5500.0,HOMEIMPROVEMENT,8.58,0.08,9.0,703,No,0
61.0,male,0,128603.0,41,MORTGAGE,11502.0,EDUCATION,12.44,0.09,22.0,741,Yes,0
23.0,male,0,107224.0,2,MORTGAGE,2974.0,MEDICAL,6.55,0.03,3.0,631,Yes,0
25.0,female,3,87411.0,4,MORTGAGE,16000.0,EDUCATION,9.21,0.18,4.0,634,Yes,0
28.0,male,0,87488.0,4,RENT,3000.0,HOMEIMPROVEMENT,8.91,0.03,4.0,570,No,0
23.0,male,2,61701.0,0,RENT,2752.0,DEBTCONSOLIDATION,9.02,0.04,2.0,541,Yes,0
29.0,male,0,265757.0,9,MORTGAGE,9694.0,DEBTCONSOLIDATION,11.79,0.04,4.0,583,Yes,0
23.0,female,2,48984.0,0,RENT,2800.0,DEBTCONSOLIDATION,8.35,0.06,4.0,703,No,0
30.0,male,1,31939.0,8,RENT,6500.0,MEDICAL,11.65,0.2,10.0,619,No,0
25.0,male,0,60981.0,0,RENT,15000.0,VENTURE,11.06,0.25,2.0,626,Yes,0
29.0,female,0,139272.0,8,MORTGAGE,5000.0,HOMEIMPROVEMENT,6.32,0.04,9.0,635,Yes,0
24.0,female,3,105469.0,4,MORTGAGE,3942.0,EDUCATION,6.41,0.04,3.0,591,Yes,0
26.0,female,2,157128.0,5,MORTGAGE,20000.0,PERSONAL,13.34,0.13,3.0,652,Yes,0
27.0,female,1,78889.0,3,RENT,6000.0,EDUCATION,15.47,0.08,5.0,655,Yes,0
29.0,female,1,145276.0,5,MORTGAGE,20000.0,PERSONAL,11.56,0.14,6.0,545,Yes,0
28.0,male,2,44385.0,6,RENT,6000.0,EDUCATION,13.75,0.14,8.0,618,No,0
47.0,male,1,45420.0,24,MORTGAGE,7400.0,PERSONAL,8.0,0.16,15.0,689,Yes,0
23.0,female,2,79253.0,0,RENT,7000.0,EDUCATION,11.16,0.09,4.0,574,Yes,0
23.0,male,1,73066.0,3,RENT,15000.0,EDUCATION,11.08,0.21,4.0,586,Yes,0
28.0,male,2,48968.0,4,RENT,6500.0,VENTURE,11.05,0.13,6.0,671,Yes,0
27.0,male,0,62193.0,5,MORTGAGE,8400.0,HOMEIMPROVEMENT,10.78,0.14,5.0,669,No,0
28.0,female,1,76686.0,7,RENT,4200.0,HOMEIMPROVEMENT,6.12,0.05,5.0,646,Yes,0
27.0,female,3,121054.0,6,MORTGAGE,10000.0,VENTURE,7.5,0.08,5.0,485,Yes,0
23.0,male,1,63670.0,0,MORTGAGE,6000.0,EDUCATION,10.96,0.09,3.0,670,No,0
23.0,female,1,44005.0,0,MORTGAGE,1000.0,MEDICAL,10.81,0.02,3.0,603,Yes,0
28.0,male,2,29810.0,2,MORTGAGE,6229.0,VENTURE,12.61,0.21,7.0,613,Yes,0
